sampleName	NTRK1_uc001fqf.1	NTRK1_uc009wsi.1	NTRK1_uc001fqh.1	NTRK1_uc001fqi.1	NTRK1_uc009wsk.1	NTRK2_uc011lsz.1	NTRK2_uc011lta.1	NTRK2_uc004aoc.2	NTRK2_uc004any.1	NTRK2_uc004aoa.1	NTRK2_uc004anz.1	NTRK2_uc004anv.1	NTRK2_uc004aob.1	NTRK2_uc011ltb.1	NTRK3_uc002bmh.2	NTRK3_uc002bme.1	NTRK3_uc002bmf.1	NTRK3_uc010upl.1	NTRK3_uc010bnh.1	NTRK3_uc010bni.2	NTRK3_uc002bmg.2
TCGA.HW.7486.01A.11R.2027.07.1	0.191489437520345	0	0	0	0	0.200046085792818	0	3.90170425715693	0.0288662198332362	3.95411323290311	2.52311270399344	0.140347904836123	6.82378282444086	8.15531553628987	2.2116000666202	1.60955347682867	0	0.1050183182632	1.1277794210502	3.59208901324723	3.75075931582777
TCGA.FG.7634.01A.11R.2090.07.1	0	0.122471259624988	0	0	0	0.77886248056195	0	3.12606375104735	0.0346374001804956	3.67250160053138	2.07505637003975	3.06005608851464	7.43883852375681	7.55589926350331	2.85189587920798	1.42343737172989	0	0.164492881618354	0.928166244833012	3.61850006168306	3.9239314276069
TCGA.DU.8163.01A.11R.2256.07.1	0.333188319024003	0.00747141809337703	0	0	0	0.637007078531212	0	4.13930088071545	0	3.74457346135355	2.76869092596905	4.88017238377601	8.43492485689848	8.78128833268157	2.63825634024018	1.34087094695384	0	0.14675749028087	1.21707452677848	3.88087404793058	4.25781996316117
TCGA.DU.6404.01A.11R.1708.07.1	0	0	0	1.01578019674965	0	0.497744089716457	0	4.1907651979101	0.0136692874274916	3.92424956492401	2.99617062007326	5.30560381519399	8.3310292009966	8.94834671023832	3.60761616721943	1.53575238347494	0	0	1.49165487213247	4.56186817443896	5.17543280262113
TCGA.DU.6407.02B.11R.A36H.07.1	0.15258660486252	0.167597035625374	0	0	0	0.0755279124196426	0	1.08595210425657	0	1.33826717855821	0	0	4.22972027133006	4.38727749081758	2.16413702521439	0	0	0.570379121848957	1.10293215763492	3.53528046900821	3.91196889665494
TCGA.DU.6407.01A.13R.1708.07.1	0.189621279956711	0	0	0	0	0.0916654861477327	0	3.54245439807756	0.0164633076498983	2.55710448187224	2.38113857204247	5.34312014932827	8.34683184527214	8.84575907032617	2.44701442700566	1.06589185866851	0	0	0.398402978839501	4.01926882190686	4.01988196380986
TCGA.P5.A735.01A.11R.A32Q.07.1	0.458547301596028	0.0896829220656575	0	0	0	0	0	4.23810970332134	0	2.26065911898061	1.540192809949	3.24522061436348	6.63431337728617	8.91052598337725	2.13376002015542	0.526704207870914	0	0	0.725540775141626	4.47863727298046	3.98838867689179
TCGA.HT.8010.01A.11R.2403.07.1	0.321493451718806	0.220341360272261	0	0	0	0.155494003555735	0	3.59770912706388	0.0152531488268169	3.86719308079657	2.69239202410891	3.55220090202242	7.73025038104505	8.85010810478733	3.1067338704007	1.23516130846723	0	0	1.0791811382427	4.58399570849423	4.55344884550511
TCGA.P5.A5F1.01A.11R.A28M.07.1	0	0.502813890853059	0	0	0	0	0	3.67023968111258	0	1.83835637657452	0	1.88074315775024	5.20483616563941	9.19303461190415	0.860490977144804	0.720037264290591	0	0	0.363365383642594	4.22143473943554	3.65089131006211
TCGA.VM.A8CF.01A.11R.A36H.07.1	0	0.304781083818626	0	0	0	0	0	2.60558717951585	0.0320474069202144	0.507611598611946	5.88931945617291e-07	0	1.28542416714819	7.6716148001859	0.0349291557441847	0	0	0	0	3.27958520091643	0.751905721123766
TCGA.DU.6542.01A.11R.1896.07.1	0.347979046510536	0	0	0	0	1.02277970619863	0	4.45581902617999	0.0765416528736908	4.3766589197214	3.36479978827592	2.59793964020526	8.33384128010191	8.89867079846612	3.08947482411293	0.985801898642076	0	0.841713458284542	0.71180217991545	4.28101788200593	4.70753216209228
TCGA.FG.7638.01B.12R.2090.07.1	0	0	0	0.152553170849116	4.84486224436155e-12	0.124931300905583	0	3.82949292788134	0.0294957641705576	3.23833059661699	2.61354863360692	3.73359374431734	7.21249076894119	9.24337872654767	2.46911797862637	1.17120800450215	0	0	0.219868752669888	4.23979961665308	3.78355221013041
TCGA.VW.A8FI.01A.11R.A36H.07.1	0	0.404888167762485	0	0	0	0	0	0.788060444473592	0	0.282672869507171	0	0.899686167428198	3.22824614616921	6.4238205068545	0.752291343836075	0	0	0	0.57568811958945	4.63942233762305	3.69319153062046
TCGA.DH.5143.01A.01R.1470.07.1	0	0.399833358604284	0	0	0	0.440876244623465	0	3.8485271671906	0	3.43464661056027	2.6326240560961	5.09288047122635	8.13571727873989	9.50123199897256	2.78238861208744	0.664203828053956	0	0.370788867677223	0.253182390069748	4.07365644890331	4.05178071629364
TCGA.DU.A7TI.01A.11R.A33Z.07.1	0.404589456645556	0	0	0	0	0.376616776353619	0	4.10639047986675	0.135415876788277	4.09628740446669	3.06228587190223	4.70021583457986	8.20908802536756	9.10933374390792	2.52832185308522	1.19433870934899	0	1.02804627958026	1.46488471605324	4.37183156090337	4.53705932936713
TCGA.CS.5393.01A.01R.1470.07.1	0	0	1.11912345591734e-10	0.238746980981152	0	0.268430919422014	0	3.34668614455454	0.016788843744278	3.07997481366416	1.95957219428987	3.1076228194563	7.79860054241384	8.57228395009252	2.39361672918894	1.38114340238396	0	0.362419279842251	0.740223711077834	3.86954434390617	4.20107408446802
TCGA.DU.7011.01A.11R.2027.07.1	0	0.30015366320627	0	0	0	0.116311535843538	0	3.33492348823028	0.0248293919410088	2.70664973040523	2.04894799439962	2.9302872958872	6.88708601723304	8.83436231742484	2.02153910414123	1.19386566138326	0	0.0948061183505195	0.4523798372421	3.40386113268528	3.12281979098501
TCGA.TM.A84Q.01A.11R.A36H.07.1	0.237027298811559	0	0	0	0	0.0469143296164498	0	2.62754579526827	0.0129198396514135	1.51494585834029	1.727524617645	1.48358512382258	5.72281428590877	8.08716863385736	1.94076912145968	0.866183928408845	0	0.992913882434827	1.68879861463916	4.55262492511042	4.23221314186883
TCGA.DB.5281.01A.01R.1470.07.1	0.242849741927471	0	0	0	0	1.0053016070793	0	4.69272438422596	0.0559494350531615	4.98890556869714	3.96053906255622	0.78716756079824	8.1761720431129	7.98297762046933	3.0054580388906	1.17735000640817	0	0	1.77744477721931	4.06094198642128	4.25895580999895
TCGA.S9.A6WI.01A.21R.A33Z.07.1	0.192452482017158	0	0	0	0	0	0	3.27341630970749	0.0220340641771555	3.78655006849464	2.40971525067346	0.294973061365057	4.65544574364971	7.07516847552287	1.39754314934588	0.426006713875651	0	0.0942169247214278	0.881214725061698	3.45242431701524	3.35687843726602
TCGA.HT.7605.01A.11R.2090.07.1	0	0.228887472656255	0	0	0	0.407224506618677	0	4.2571270178237	0.0219610140306723	4.07654875094287	2.73083803000553	2.74351924657502	7.13237742917102	8.98092465627226	2.61364015378773	1.26257474121526	0	0.226935582442092	1.30141543091194	4.29546721972407	4.33966021914127
TCGA.FG.A6J1.01A.11R.A31N.07.1	0	0	0	0.137642074494297	5.36349699532735e-12	0	0	2.287398241555	0.0116468935687043	0.789856349652208	0	0	3.04875406590019	6.85129136608623	1.22061502312133	0	0	0	0.355835573664447	4.2797660035405	2.15105901853768
TCGA.DB.5270.01A.02R.1470.07.1	0	0.318803444188885	0	0	0	0.257469486587539	0	3.70183383101327	0	4.36697620315174	3.22677528495895	1.06616606218507	6.86226216926746	8.65981960857685	2.00715196010093	0.582814808423054	0	0	1.02770604460529	3.70310584787689	3.83153184857044
TCGA.S9.A6WQ.01A.12R.A34F.07.1	0.024606987638228	0	0	0.87550533569782	0	0	0	3.46320988590502	0.0133985001388613	2.0487240130229	1.62733880943136	2.62160763982869	5.77535217973546	8.41894438134612	1.79483972283193	1.10435934600257	0	0.0949685967309082	0.359786747555034	4.26948104523439	4.39367700851177
TCGA.HT.8106.01A.11R.2404.07.1	0.374624849124722	0.0132020611955771	0	0	0.110074948628245	0.20715339208027	0	2.81812894834159	0.0281865273898488	2.50944826382242	2.22794895619468	1.06546841457776	6.56917863983041	6.87622787808864	1.89778507693234	0.550810026778239	0	0	0.446039546521133	2.998718417196	3.74664052234202
TCGA.HT.7608.01A.11R.2090.07.1	0.415741459907493	0	0	0	0	0.381979762404071	0	4.36670165164098	0.0138288764064653	3.19562957034611	2.5170204501523	4.62137643001238	7.66452641341822	9.33357859431263	3.11248692436609	1.42882661011054	0	0.2355628424816	1.51192611145152	5.02951370779898	5.23488690272884
TCGA.E1.A7YU.01A.11R.A34R.07.1	0	0.222600398525249	0	0	0.25303418550924	0.0613117855669071	0	3.09395120202934	0.0154792515359948	1.94379596864845	1.62401373049462	3.04097329926256	6.28335268277437	8.59035753466269	1.30645832283438	0.696268704832764	0	0	0	4.30094322810431	3.773845157046
TCGA.W9.A837.01A.11R.A36H.07.1	0.300213278752255	0	0	0	0	0.309625802814637	0	4.15457828977605	0.0468172005993537	4.38847402535668	2.92224729153174	1.29489339075504	7.70851626391638	8.85384469648324	2.48024483048276	0.699651351778895	0	0	1.78827383674329	4.00647907271389	4.37414936193926
TCGA.TM.A7C5.01A.11R.A32Q.07.1	0	0	0	0.312372316203269	0	0	0	3.0585377942012	0.039398278153766	3.37543753617122	1.70710518927012	0.447364196106611	5.03639906591238	6.655368531138	2.20160797955127	0	0	0.461053177869333	1.30005172481634	3.44888261335738	3.47877512019578
TCGA.DU.A5TS.01A.11R.A28M.07.1	0	0.240866088071898	0	0	0	0	0	2.43657807631017	0	1.02408258372841	0	0	3.81557965686081	7.62646129831663	0.819837239135424	0	0	0	0	4.19853891153274	2.66274085646271
TCGA.QH.A6CW.01A.11R.A32Q.07.1	0	0.325246512768672	0	0	0	0.0759138061330652	0	4.02867145928107	0	3.14010191981811	2.45826007367277	3.08085292597856	7.58213649836334	8.68373886344202	1.69395554688934	0.869857720825862	0	0.237055651609637	1.22738457789709	3.77083102611118	3.66405537381983
TCGA.S9.A6WO.01A.21R.A34F.07.1	0	0.353416696867106	0	0	0	0	0	3.70670838089447	0	2.35128410532075	2.29368656661211	5.30356930394042	7.67517254053157	9.21110702669586	2.37759925402028	0.990487339123173	0	0.533000187695247	0.816874849122817	4.02451732683983	4.28282684229901
TCGA.IK.7675.01A.11R.2090.07.1	0.225029171894159	0	0	0	0.278434307791703	0.295886303473353	0	3.54710265585842	0.0451584158129051	2.74786770698669	2.50870542361462	5.05786939017321	8.2439713203836	9.08235805156619	2.92694301131922	1.5573653908305	0	0.271898163878348	1.07337591175513	4.27811168464482	4.4876831516851
TCGA.HT.7601.01A.11R.2090.07.1	0	0.179011046091365	0	0	0	0.351322883800074	0	3.48689936590763	0.0309327009242313	3.18779263975618	2.71581125219262	0.0646840325199803	7.04861831118631	8.28373413789757	2.09513142067056	0.997302401347027	0	0	1.10769332749117	3.51023914045821	3.78113684894157
TCGA.P5.A5ET.01A.11R.A27Q.07.1	0	0.228289262221933	0	0	0	0	0	3.19211664986609	0	2.00658818437144	0.854492583077426	2.07596550800656	5.87369038533684	8.89224131827518	2.52704467927935	1.10595014120268	0	0.451437848098958	0.798636870075846	4.93366364136437	4.37416568553762
TCGA.S9.A6U1.01A.21R.A33Z.07.1	0.260922868537749	2.43460414289932e-14	0	0	0.116184019904199	0.100817985996319	0	3.50894147979016	0.037376372348568	2.64878681819953	1.96708698078796	5.23066667823873	7.76943363946559	8.91607769512544	2.58134724797059	0	0	0.633688144626973	0.853163071965173	4.23472548009199	4.37116271282215
TCGA.HT.7472.01A.11R.2027.07.1	0	0.155433488937082	0	0.0609865602708249	1.42773515847821e-11	0.287679538633169	0	4.00908844973751	0.0314555599941584	3.16047054753214	3.09483776133901	3.58566682139376	8.1029980231512	9.00371143418408	2.80046335132847	1.20091238598475	0	0.528719482879474	1.09083579872865	3.72119911111299	4.17345186686805
TCGA.HT.7880.01A.11R.2403.07.1	0.224977991839415	0	0	0	0	0.114404795423195	0	3.32371977698105	0	3.6879154880721	2.6734201698938	3.35527121105508	7.08386675417427	8.12144617256301	2.06141544948397	1.14158025908078	0	0.110134348685862	0	3.68504411142544	4.11073818837713
TCGA.E1.A7Z3.01A.11R.A34R.07.1	0	0	0	0.242946993291675	0	0.0771255067215	0	4.87396553761147	0.0522821501336557	3.95348722569288	2.80707857357569	2.91526472687717	7.50890123468724	9.32983484814346	1.85120354979859	0.36784159814332	0	0.233298670583288	1.42764552337086	4.28048125542491	4.38370940824352
TCGA.P5.A77X.01A.11R.A32Q.07.1	0.319052719965808	0	0	0	0	0.0519174365884403	0	3.67135661433449	0.0285901414426388	2.61414355197475	2.0100112811919	2.91110012547001	6.16170779479684	9.05416865364955	2.25578858018298	0.922956931121715	0	0	0.598760097953192	4.28245808556961	4.62382979377774
TCGA.FG.A6IZ.01A.11R.A31N.07.1	0	0.289092895249456	0	0	0	0	0	2.26219318413271	0	0.95433501340979	0	0	3.14956366894139	6.43057705197912	0.979886887558286	0.330878651886013	0	0.18974144676014	0.404434966162509	4.04443578936447	2.38210735492219
TCGA.DU.6396.01A.11R.1708.07.1	0.400345198854037	0.0920877845030247	0	0	0	0	0	1.76006744816913	0.0144765220047761	2.03609388275968	1.81541801201341	0.576239612304914	5.80736620760577	6.92624830412732	2.66420606621096	1.10771610041092	0	0.303963104646411	0.969675568998678	3.80027294241844	3.62540416216744
TCGA.CS.4938.01B.11R.1896.07.1	0	0.120274074076063	0	0	0	0.104028965369551	0	4.30124115391336	0	2.9198524428682	2.39409093221725	3.83253358591231	7.95900587546569	10.368960968676	1.69437830495885	0	0	0.228453300433594	0.308959015016976	3.69738857843196	3.64306708473781
TCGA.KT.A74X.01A.11R.A32Q.07.1	0	0.384663097057999	0	0.212376777837398	0	0	0	3.41206384037954	0.0108098354806699	2.50600305085778	2.03785821849526	3.0405683041058	6.20600677754865	8.64091368750462	2.59702302961702	1.15869874586425	0	0.592531792863076	1.20822180152914	4.39094589086897	4.57662940945603
TCGA.P5.A5EX.01A.12R.A28M.07.1	1.03374428753557e-08	0	0	0.669768545294106	6.46131125819324e-13	0.199828251022574	0	3.88689111407722	0.0302033336773775	2.48381634513197	1.98051246778171	0	6.60766082064008	8.88782614520143	1.45306112642048	0.537352197414784	0	0.0903630733357619	0	4.62108202281862	4.16451198013571
TCGA.VM.A8CH.01A.12R.A36H.07.1	0	0.242728437563238	0	0	0	0	0	3.63451495483725	0.0367663682564989	1.91190182063039	2.33237682138463	4.47239487134655	6.72625361364032	8.81428026827081	1.54425615559982	0.956603464109419	0	0.346879156914486	1.36681762112113	3.91351442812126	3.62635598671765
TCGA.HT.7476.01A.11R.2027.07.1	0.0833317886614175	0.228200749601646	0	0	0.21730875784538	0.0511819925611863	0	2.77655190121036	0	2.86514043852625	1.1672529292222	0	5.89458657501255	7.77261887262299	2.05250188707757	0.455194510945783	0	0.193050740577402	0.975829462270484	3.9724681275124	3.77473221993026
TCGA.QH.A6X9.01A.12R.A32Q.07.1	0	0.996606035900195	0	0.192202307194291	0	0.100188541524242	0	3.57766985205729	0.0519410949720367	3.74102564310094	2.27307042698705	4.39796656793536	7.31896439835914	8.52649604306108	2.49307675382733	1.02625045029417	0	0.575618982345195	1.94277632125065	4.11815078566959	4.55788630307176
TCGA.P5.A5EZ.01A.11R.A27Q.07.1	0	0.270892329573511	0	0	0	0	0	2.62056063673666	0.0127335946366791	2.38758956084432	0	0	4.07572027787106	7.85822769019026	1.5642475025987	0	0	0.313422087381888	0.354331289565573	3.3606708028819	2.56949065652432
TCGA.HT.7609.01A.11R.2090.07.1	0	0.29288018498469	0	0	0	0.114887110362064	0	3.30087342465416	0.0549756504091937	2.50662001003333	2.22991056643555	4.53409641445929	7.26968543190549	9.28368852994308	2.14414489661585	0.655443787223347	0	0	0.802125542426467	3.99490508896658	4.00753760113499
TCGA.RY.A843.01A.11R.A36H.07.1	0	0.249754006281552	0	0	0	0	0	3.69926133117369	0.142767278069663	3.3783915325067	2.88822510072325	1.73890693013724	7.03594429707099	8.68902741319518	2.28491273340863	1.63550375900241	0	0.111563675197799	1.22973880513409	4.24349938851127	4.27816189640333
TCGA.S9.A7IS.01A.11R.A34F.07.1	0.161927454479189	0	0	0	0	0	0	0.929381690207785	0	1.18615981626855	0.395457496625844	0.510605133232675	3.93401891500063	4.42692079778532	2.59179391245208	0.985220034213879	0	0.543487509750533	1.91708195370292	5.23657424760473	5.48093252857235
TCGA.TQ.A8XE.02A.11R.A36H.07.1	0	0	0	0	0.549166411013208	0.0819911318657775	0	3.79344362348105	0.0686700380376672	3.24612133514218	2.28258846128382	2.13326355304415	7.37966556211851	8.41976190646196	2.70687915155627	1.06660661829883	0	0.49088527897957	1.39574595384804	4.49654002305721	4.61386488774291
TCGA.S9.A6U0.01A.12R.A32Q.07.1	0	0.356467132937914	0	0.618287885187768	0	0	0	2.2466583899077	0	0.144487212641112	1.6000396452162	2.08752911033667	5.84705890897058	7.49245603405046	0.878039641569343	0	0	0	0	2.8807380225817	3.3357198889871
TCGA.FG.7643.01A.11R.2090.07.1	0	0.151579319100029	0	0	0	0.132357331386593	0	3.13917364137399	0.0129738288741115	4.10407774183339	2.68316658393697	0	6.37675337803766	8.21304652488472	2.0300685534449	0.667529742643303	0	0.112396223057364	0.560237401623993	3.57605944286955	3.99864839349993
TCGA.DB.5274.01A.01R.1470.07.1	0	0.361159618576341	0	0	0	0	0	1.46750666632953	0.0256631926520339	0.00645532182537233	0.169040995021527	0	0.284350731973838	4.73340984520544	0.577502517263749	0	0.0627518177866901	0.02735358506011	0	3.7222721166099	0.719661125026524
